b'769010419239452673',b'Rosario dentro la lista de las 50 ciudades mas peligrosas del mundo.\n#RosarioSangra',b'1645366734',b'1645366734',b'Gambeteador',b'1472181346000.0',b'1',b'0'
b'769010356903612416',b'La convocatoria demostr\xc3\xb3 que la #Inseguridad no es una sensaci\xc3\xb3n... El socialismo sigue prometiendo como si fuera campa\xc3\xb1a... #RosarioSangra',b'402736284',b'402736284',b'Fer Molina',b'1472181331000.0',b'3',b'5'
b'769010257519644672',b'#RosarioSangra   !!!!!!',b'267283437',b'267283437',b'normymdq',b'1472181307000.0',b'2',b'1'
b'769010131942117376',b'La seguridad deber\xc3\xada ser tema principal de debate. O acaso la vida humana ya no vale nada? #RosarioSangra https://twitter.com/ElisaCarrioArg/status/768974174052315137\xc2\xa0\xe2\x80\xa6',b'245151212',b'245151212',b'Mar\xc3\xada Julia',b'1472181277000.0',b'1',b'1'
b'769010058327953408',b'Impresionante la cantidad de personas que fueron! #RosarioSangra lamentablemente :( BASTA de muertes! https://twitter.com/ABCfilmaciones/status/768977216084570112\xc2\xa0\xe2\x80\xa6',b'632503038',b'632503038',b'Pauli\xc2\xae\xc2\xa9',b'1472181260000.0',b'1',b'2'
b'769009948105797633',b'#rosariosangra @PatoBullrich Sin comentarios... La representante del pueblo de la ciudad...https://twitter.com/Laurai16/status/769009258813874178\xc2\xa0\xe2\x80\xa6',b'4196683359',b'4196683359',b'HenryDoe',b'1472181233000.0',b'0',b'0'
b'769009778333016064',"b'Si todos nos mantenemos unidos, somos una fuerza que puede sacudir al mundo entero #RosarioSangra pic.twitter.com/YlKKJ9vfzW'",b'466040311',b'466040311',b'Guido',b'1472181193000.0',b'0',b'2'
b'769009606517481472',b'Ya @Sintesis_13\n#RosarioSangra\n#Maradona\n#Marijuan\n#Egresados\n#RiverRecopado\n#Menendez\n#Carlotto\n#Belgica\n#NinoFumadorEnArgentina',b'149633982',b'149633982',b'Mario Massaccesi',b'1472181152000.0',b'8',b'34'
b'769009497448865793',"b'#RosarioSangra \nPregunto: \xc2\xbfQu\xc3\xa9 partido gobierna dsd hace 8 a\xc3\xb1os y algo+, cambiando s\xc3\xb3lo figuritas?\nOk.\nNo+preguntas Sr Juez.\nGracias.'",b'3246905751',b'3246905751',b'Un Hombre Alado...\xe2\x9c\x88',b'1472181126000.0',b'12',b'25'
b'769009372575989762',b'#RosarioSangra es m\xc3\xa1s dif\xc3\xadcil encontrar un polic\xc3\xada en las calles de Rosario o un peronista honesto?',b'281170875',b'281170875',b'Esteban',b'1472181096000.0',b'2',b'4'
b'769009305743925248',b'#RosarioSangra hace muchos a\xc3\xb1os cuando comenz\xc3\xb3 a instalarse el narcotr\xc3\xa1fico y el gobierno K les dio la espalda',b'145712636',b'145712636',b'maryta',b'1472181080000.0',b'3',b'1'
b'769009258813874178',b'A la se\xc3\xb1ora  intendenta no le gusta  q le digan  lo q no conviene. Entonces  bloquean  la cuenta. #RosarioSangra pic.twitter.com/losWdYAO3M',b'129984253',b'129984253',b'Laura',b'1472181069000.0',b'9',b'8'
b'769009212282331136',b'Noche triste en mi ciudad ...\n#RosarioSangra pic.twitter.com/ZHbGBsY9pm',b'3310875417',b'3310875417',b'Lau.\xf0\x9f\x8c\xb1\xf0\x9f\x8c\xb1\xf0\x9f\x8c\xb1',b'1472181058000.0',b'25',b'23'
b'769009119835684864',b'ser\xc3\xada hora de implementar el plan prometido en campa\xc3\xb1a.. #RosarioSangra pic.twitter.com/sOzu2omfyP',b'94674038',b'94674038',b'sara casiello',b'1472181036000.0',b'0',b'2'
b'769009117667229696',"b'Para que toda esta mierda cambie, primero tenemos que cambiar nuestra mentalidad nefasta.  #RosarioSangra'",b'404209565',b'404209565',b'TC',b'1472181035000.0',b'0',b'2'
b'769008814955847680',b'#RosarioSangra parte de la cobertura de FutbolSinTrampa que vas a ver el Domingo pic.twitter.com/YBGxl3KWPd',b'247482017',b'247482017',b'FutbolSinTrampa',b'1472180963000.0',b'9',b'11'
b'769008725797535744',"b'@animalessueltos \nMi #RosarioSangra y el marco socialismo\nno nos escucha. Jam\xc3\xa1s lo har\xc3\xa1n, son parte. pic.twitter.com/GmL2MDqhMQ'",b'179415224',b'179415224',"b""I'm not a Troll \xf0\x9f\x92\xbf""",b'1472180942000.0',b'1',b'1'
b'769008708940623872',"b'""Hace 15 a\xc3\xb1os dije que ROSARIO iba a ser la nueva Chicago"" @ElisaCarrio\n#RosarioSangra pic.twitter.com/nvPLFEcP0x'",b'1617578467',b'1617578467',b'Elisa Carri\xc3\xb3.',b'1472180938000.0',b'224',b'231'
b'769008630314201089',"b'#rosariosangra @PatoBullrich Vivimos copados por el narcotrafico, encerrados en nuestras casas, entre rejas... necesitamos ayuda...'",b'4196683359',b'4196683359',b'HenryDoe',b'1472180919000.0',b'1',b'1'
b'769008608914894851',b'#RosarioSangra y el #narcosocialismo sigue negando la realidad. Para ellos la culpa siempre es de otros. @MiguelLifschitz @maxipullaro',b'3199705929',b'3199705929',b'Hagamos L\xc3\xado!',b'1472180914000.0',b'1',b'0'
b'769008467654967297',"b'Dejaron que el narcotr\xc3\xa1fico nos invada y hoy pagamos las consecuencias. Drogas, educaci\xc3\xb3n, delincuencia. Todo se relaciona. #RosarioSangra'",b'488184785',b'488184785',b'DureG',b'1472180880000.0',b'8',b'17'
b'769008440442314753',b'Miralo a este pelotudo! Provocador! #RosarioSangra https://twitter.com/HoracioGhirardi/status/768570320131334144\xc2\xa0\xe2\x80\xa6',b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472180874000.0',b'0',b'2'
b'769008438055669760',b'#RosarioSangra.. hasta cuando? pic.twitter.com/UoxMvrViDa',b'2289111125',b'2289111125',b'Baru Lina',b'1472180873000.0',b'0',b'0'
b'769008419747627012',b'Que orgullo ver al pueblo de pie ante la inoperancia y connivencia de las autoridades rosarinas con el delito.\n#RosarioSangra culpa de ellos',b'175979075',b'175979075',b'Mat\xc3\xadas',b'1472180869000.0',b'1',b'4'
b'769008363648741377',"b'#RosarioSangra socialistas pidan perd\xc3\xb3n... le votaron todo a los k y no pudieron ni arreglar ni los baches, menos la seguridad.'",b'281170875',b'281170875',b'Esteban',b'1472180856000.0',b'0',b'1'
b'769008141392613376',b'Luces encendidas y minuto de silencio en honor a las v\xc3\xadctimas de la #inseguridad. #RosarioSangra // @emergenciasAR.pic.twitter.com/HXBhMjImxO',b'390831329',b'390831329',b'-Mauricio-',b'1472180803000.0',b'81',b'62'
b'769008135344427008',b'@HoracioGhirardi Miralo a este pelotudo cuidando su quintita! #RosarioSangra',b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472180801000.0',b'1',b'0'
b'769007857622781956',b'#rosariosangra @PatoBullrich Muy triste...https://twitter.com/nadiaonobeat/status/769007332240003072\xc2\xa0\xe2\x80\xa6',b'4196683359',b'4196683359',b'HenryDoe',b'1472180735000.0',b'0',b'0'
b'769007809803522048',"b'#RosarioSangra por la cantidad de fascismo que hay en la ciudad, no por otra cosa.'",b'186595337',b'186595337',b'Patetos Wermus',b'1472180723000.0',b'8',b'13'
b'769007705814163456',b'#RosarioSangra ojal\xc3\xa1 alguien escuche! Sta Fe es zona liberada!\n\nDebe dejar de sangrar y darnos la alegr\xc3\xada de Olmedo. https://twitter.com/casilatino73/status/768987622198960128\xc2\xa0\xe2\x80\xa6',b'188376648',b'188376648',b'Jorge Rausch McKenna',b'1472180699000.0',b'28',b'20'
b'769007624469766144',b'Rosario lo pide @MonicaFein @maxipullaro @MiguelLifschitz #RosarioSangra https://twitter.com/politicaplus/status/768952110125838336\xc2\xa0\xe2\x80\xa6',b'303528698',b'303528698',b'Tutes o_O',b'1472180679000.0',b'0',b'0'
b'769007612134326273',"b'No hay prevenci\xc3\xb3n del delito, llegas a juez/fiscal x afinidad y no x capacidad y el sistema penitenciario es cualquiera => #RosarioSangra'",b'183464511',b'183464511',b'Milagros Jerez',b'1472180676000.0',b'1',b'2'
b'769007332240003072',"b'#RosarioSangra #RosarioCiudadLiberada #RosarioInsegura Mi querida ciudad hoy llor\xc3\xb3,  muy triste...pic.twitter.com/2RbvBrqR3Q'",b'3225667198',b'3225667198',b'Nani Stone',b'1472180610000.0',b'2',b'6'
b'769006977053777920',b'#RosarioSangra .cuando estaban por perder las elecciones pusieron 2 polic\xc3\xadas x cuadra.no les importa nada',b'2711063675',b'2711063675',b'Cristian',b'1472180525000.0',b'0',b'1'
b'769006959668396036',b'Muchos j\xc3\xb3venes de #Nogoya estudian en esta ciudad insegura \n http://nogoyatimes.com/muchos-nogoyaenses-estudian-en-esta-ciudad-totalmente-insegura-rosario-sangra-multitudinaria-marcha/\xc2\xa0\xe2\x80\xa6 #RosarioSangra pic.twitter.com/7jbIOwcgdE',b'2885542355',b'2885542355',b'27 de Oktubre',b'1472180521000.0',b'1',b'2'
b'769006949480488960',b'#RosarioSangra @MonicaFein dej\xc3\xa1 de bloquear a los ciudadanos y hacete cargo!! Basta de bicisendas!! Seguridad!!',b'202317098',b'202317098',b'Lorena',b'1472180518000.0',b'0',b'0'
b'769006943176429568',b'Justicia. Nada m\xc3\xa1s. #RosarioSangra',b'335985874',b'335985874',b'Vir Lorenzetti\xe2\x9d\x97\xef\xb8\x8f',b'1472180517000.0',b'1',b'5'
b'769006864558333953',b'#RosarioSangra',b'202984292',b'202984292',b'elisabeth noria',b'1472180498000.0',b'0',b'0'
b'769006764490649600',"b'Lamentablemente #RosarioSangra, hoy decimos BASTA. Estamos acostumbr\xc3\xa1ndonos a vivir mal, eso enferma. Seguridad y Justicia!'",b'3030155541',b'3030155541',b'Dami\xc3\xa1n Di Felice',b'1472180474000.0',b'0',b'1'
b'769006751610011648',b'#NosEstanMatando #RosarioSangra #NiUnMuertoMas #Seguridad #Rosario est\xc3\xa1 de pie!! #Justicia para todas las v\xc3\xadctimas.pic.twitter.com/t23Gho0fCG',b'232344004',b'232344004',b'LoRe \xe2\x99\x95',b'1472180471000.0',b'0',b'0'
b'769006748246142976',b'Los jueces en #rosario para lo \xc3\xbanico que usan el c\xc3\xb3digo penal es para emparejar la pata del escritorio. #RosarioSangra #RosarioInsegura',b'1195137914',b'1195137914',b'Diego Garc\xc3\xada',b'1472180470000.0',b'1',b'2'
b'769006744496435200',b'La Justicia que mira y no ve.... #RosarioSangra pic.twitter.com/s1Z78TTjwu',b'985028322',b'985028322',b'Eli Gramigna',b'1472180469000.0',b'0',b'3'
b'769006555702394880',b'#RosarioSangra a quien le echar\xc3\xadas la culpa',b'542296677',b'542296677',b'Tob\xc3\xafas',b'1472180424000.0',b'2',b'1'
b'769006457169862656',"b'Gracias Julia por el apoyo a #RosarioSangra, hoy vimos la peor cara del dolor, esas familias nunca mas solas!!!'",b'140822223',b'140822223',b'MIRIAM Rosarina',b'1472180401000.0',b'9',b'8'
b'769006435929915392',"b'#RosarioSangra y el gran Buenos Aires tambien, todos los putos dias.'",b'3307558455',b'3307558455',b'patocuervo',b'1472180396000.0',b'0',b'0'
b'769006286478446592',"b'#RosarioSangra Fein y Bonfatti estuvieron en inauguraci\xc3\xb3n del Sanat. Brit\xc3\xa1nico. En paralelo, la ciudad rogaba seguridad'",b'266128536',b'266128536',b'Pablo R. Procopio',b'1472180360000.0',b'39',b'43'
b'769006219117953025',"b'@luisnovaresio en intratables #RosarioSangra, buen\xc3\xadsima descripci\xc3\xb3n Luis, gracias por difundir @emergenciasARhttps://youtu.be/qi3lLhnCeCI\xc2\xa0'",b'232639233',b'232639233',b'Orestes Le Bas',b'1472180344000.0',b'11',b'16'
b'769006151887425536',"b'Hoy con #RosarioSangra, le preguntaria a todos los rosarinos q opinan de este animal?\nhttps://twitter.com/HoracioGhirardi/status/768570320131334144\xc2\xa0\xe2\x80\xa6'",b'1281044682',b'1281044682',b'Leprosa en capi',b'1472180328000.0',b'5',b'5'
b'769006151275048960',b'#RosarioSangra  Los socialistas dan mil vueltas antes de hacer una multa en la Ruta...\xc2\xbf y quieren que controlen a los narcos?',b'3332907011',b'3332907011',b'#NovuelvenMas',b'1472180328000.0',b'0',b'0'
b'769006143574343681',b'#RosarioSangra COMPATRIOTAS ROSARINOS DE CORAZ\xc3\x93N ESTOY CON UDS. HAY QUE HACER SALIR A LA CALLE A LOS POL\xc3\x8dTICOS CORRUPTOS Y CAGONES. VAMOS',b'2784887542',b'2784887542',b'JoelNovo',b'1472180326000.0',b'0',b'0'
b'769005971612037120',"b'Monica Fein , Miguel Lifschitz #RosarioSangra pic.twitter.com/gPoJ7ngavj'",b'458772649',b'458772649',b'Marcelo Manera',b'1472180285000.0',b'0',b'0'
b'769005832604442624',b'#RosarioSangra',b'56209881',b'56209881',b'fabian chesa',b'1472180252000.0',b'0',b'0'
b'769005825465679872',b'#RosarioSangra 24 asesinatos en un mes !!!!! Convoquemos a otra marcha no esperemos a q nos toque marchemos de nuevo https://twitter.com/AlesMiguens/status/768990429731708929\xc2\xa0\xe2\x80\xa6',b'2188990731',b'2188990731',b'myriam delogu',b'1472180250000.0',b'0',b'0'
b'769005753466228736',b'#rosariosangra La sangre ha llegado al rio... @PatoBullrich',b'4196683359',b'4196683359',b'HenryDoe',b'1472180233000.0',b'0',b'0'
b'769005728522797056',b'#RosarioSangra esta noticia deber\xc3\xada tener mas repercusi\xc3\xb3n en los medios!!',b'2538416923',b'2538416923',b'nico akd',b'1472180227000.0',b'0',b'0'
b'769005641079918592',b'Ten\xc3\xada esperanza que me dijeras un tal vez . Evidentemente no toman conciencia . Eso apena m\xc3\xa1s a\xc3\xban por qu\xc3\xa9 #RosarioSangra',b'3670131497',b'3670131497',b'Angelina Dalostto',b'1472180206000.0',b'2',b'4'
b'769005400486191105',b'#rosariosangra Seeeee...!!! https://twitter.com/Berlinabia/status/769004949611147264\xc2\xa0\xe2\x80\xa6',b'4196683359',b'4196683359',b'HenryDoe',b'1472180149000.0',b'0',b'0'
b'769005374238101504',"b'#Alerta Hermanos #Argentina #Rosario #RosarioSangra As\xc3\xad comenz\xc3\xb3 la pesadilla de #M\xc3\xa9xico , por favor ev\xc3\xadtenlo ,... http://fb.me/zIbckkQr\xc2\xa0'",b'152889391',b'152889391',b'Quetzal Ochoa',b'1472180143000.0',b'0',b'0'
b'769005269116456960',b'#RosarioSangra',b'147963874',b'147963874',b'Tinivelli Erika',b'1472180118000.0',b'0',b'0'
b'769005236816150528',b'#RosarioSangra',b'102280459',b'102280459',b'Natt \xf0\x9f\x90\xa7',b'1472180110000.0',b'0',b'0'
b'769005151852040192',"b'Y ahora salimos a pedir seguridad, justicia, leyes y polic\xc3\xada?? No jodamos muchachos #RosarioSangra'",b'102280459',b'102280459',b'Natt \xf0\x9f\x90\xa7',b'1472180090000.0',b'0',b'0'
b'769005143287275520',b'@AmericaTV #RosarioSangra basta de corrupci\xc3\xb3n. pic.twitter.com/vuWoh2qIaw',b'707302937773654016',b'707302937773654016',b'nanaalma',b'1472180088000.0',b'0',b'0'
b'769005123423105028',b'#RosarioSangra pic.twitter.com/oRJqZg1yAi',b'1010245345',b'1010245345',b'Magal\xc3\xad \xe2\x99\x95 \xe2\x80\x8f',b'1472180083000.0',b'0',b'6'
b'769005045752954881',b'#RosarioSangra Tenemos que hacer una marcha masiva en toda la Argentina en contra del NARCOTRAFICO as\xc3\xad los gobernantes c despiertan',b'178959219',b'178959219',b'jorge',b'1472180064000.0',b'1',b'1'
b'769004949611147264',b'urgente una BOPE argentina. Palo y la bolsa. Tolerancia cero a la violencia. #RosarioSangra',b'334500923',b'334500923',b'Mery #1a \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\xf0\x9f\x8c\xb1',b'1472180042000.0',b'1',b'4'
b'769004871651586048',b'Retweeted Elisa Carri\xc3\xb3. (@ElisaCarrioArg):\n\n#RosarioSangra y se levanta contra la inseguridad que mata sin... http://fb.me/8xNvE3PRs\xc2\xa0',b'1349663293',b'1349663293',b'Susana Scarpatti',b'1472180023000.0',b'0',b'0'
b'769004870066139137',b'impresionante! #RosarioSangra desde CABA mi apoyo',b'4197830956',b'4197830956',b'Le\xc3\xaddo por Ah\xc3\xad.....',b'1472180023000.0',b'0',b'1'
b'769004842173943808',b'Retweeted Elisa Carri\xc3\xb3. (@ElisaCarrioArg):\n\n#RosarioSangra: Multitudinaria marcha para reclamar seguridad y... http://fb.me/7eoG9QQq1\xc2\xa0',b'1349663293',b'1349663293',b'Susana Scarpatti',b'1472180016000.0',b'0',b'0'
b'769004705481629696',b'#rosariosangra Naaaaa!!! https://twitter.com/miriam5760/status/769004171748110336\xc2\xa0\xe2\x80\xa6',b'4196683359',b'4196683359',b'HenryDoe',b'1472179983000.0',b'0',b'1'
b'769004636376330240',"b'Tras una ola de cr\xc3\xadmenes, Rosario marcha contra la inseguridad http://www.lanacion.com.ar/1931708\xc2\xa0 v\xc3\xada @LANACION\n#RosarioSangra'",b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472179967000.0',b'0',b'0'
b'769004626897149952',b'#RosarioSangra\n#RosarioSangra https://twitter.com/lacapital/status/768992435552870400\xc2\xa0\xe2\x80\xa6',b'4197830956',b'4197830956',b'Le\xc3\xaddo por Ah\xc3\xad.....',b'1472179965000.0',b'0',b'0'
b'769004556210569216',b'@bigbangnw #RosarioSangra basta de penas blandas. Chau corrupci\xc3\xb3n. Las v\xc3\xadctimas tambi\xc3\xa9n ten\xc3\xadan derecho a la vida. pic.twitter.com/LcF3Bniqxs',b'707302937773654016',b'707302937773654016',b'nanaalma',b'1472179948000.0',b'0',b'0'
b'769004321539182592',b'#RosarioSangra pic.twitter.com/ktyLu2Z4pq',b'169712786',b'169712786',b'Pia Belen',b'1472179892000.0',b'1',b'1'
b'769004311246409728',b'#RosarioSangra\n#RosarioSangra https://twitter.com/lilianacannavin/status/768962797648670721\xc2\xa0\xe2\x80\xa6',b'4197830956',b'4197830956',b'Le\xc3\xaddo por Ah\xc3\xad.....',b'1472179889000.0',b'1',b'3'
b'769004171748110336',b'#RosarioSangra y vos tipo que??? pic.twitter.com/KVu1SRyJI8',b'140822223',b'140822223',b'MIRIAM Rosarina',b'1472179856000.0',b'5',b'3'
b'769004165364379648',b'Los Jueces y fiscales (LA JUSTICIA) son los culpables de todos los males de la Republica #RosarioSangra #FuerzaRosario',b'4012822965',b'4012822965',b'Joselo Duarte',b'1472179855000.0',b'0',b'0'
b'769004118472024065',b'#RosarioSangra pic.twitter.com/K6PowGsmkC',b'169712786',b'169712786',b'Pia Belen',b'1472179843000.0',b'1',b'1'
b'769004094212214784',b'TELEFONO ROJO @mauriciomacri @marquitospena @PatoBullrich @german_garavano SEGURIDAD BASTA DE MUERTOS@#RosarioSangra',b'178959219',b'178959219',b'jorge',b'1472179838000.0',b'3',b'3'
b'769003880747327488',"b'#RosarioSangra La ciudad mas hermosa de la Argentina, Rosario,  salio a la calle. Ojala los politicos la sepan escuchar! YoAmoRosario!!!'",b'203755912',b'203755912',b'Gonzalo Su\xc3\xa1rez',b'1472179787000.0',b'3',b'4'
b'769003648743510016',b'#RosarioSangra https://twitter.com/Laurai16/status/768996402282258432\xc2\xa0\xe2\x80\xa6',b'2355366229',b'2355366229',b'Mariana Laura Torres',b'1472179731000.0',b'2',b'3'
b'769003495215202306',b'EL GOBIERNO SOCIALISTA NO HIZO NADA PARA COMBATIR EL NARCOTRAFICO #RosarioSangra @marquitospena @mauriciomacri @german_garavano',b'178959219',b'178959219',b'jorge',b'1472179695000.0',b'1',b'2'
b'769003470636605440',b'Ojo que Argentina tambi\xc3\xa9n sangra. Nos estamos cansando de que la justicia no sea justa. #RosarioSangra',b'2355366229',b'2355366229',b'Mariana Laura Torres',b'1472179689000.0',b'19',b'21'
b'769003443063324673',"b'Despu\xc3\xa9s de la tormenta, siempre sale el sol, vamos rosario querido!\n#RosarioSangra'",b'1350746461',b'1350746461',b'JNebbia .',b'1472179682000.0',b'0',b'0'
b'769003439963668486',b'Mientras #RosarioSangra hay periodistas pagos por el gobierno provincial y local que salen a defenestrar a la marcha. De locos',b'149978341',b'149978341',b'Cristian G',b'1472179682000.0',b'0',b'0'
b'769003289853759488',b'#RosarioSangra\n#ArgentinaTambi\xc3\xa9n \nMafias/Polic\xc3\xadas en connivencia\nCiudadanos Enredados\nChorros apoderados d \nCalleshttps://twitter.com/lacapital/status/768966115380912128\xc2\xa0\xe2\x80\xa6',b'3746873116',b'3746873116',b'Sil Aragon',b'1472179646000.0',b'8',b'5'
b'769003240188944384',"b'El pueblo dijo basta! Los medios q encubren al gob d Macri, mostraran la multitudinaria marcha d hoy?#RosarioSangra pic.twitter.com/dguVY3G0b0'",b'2518127440',b'2518127440',b'Flavio',b'1472179634000.0',b'0',b'0'
b'769003087084285952',b'Ya tienen q estar viajando todas las fuerzas Argentinas a defender NUESTRA GENTE NUESTRA PATRIA PRESOS Y FUERA D PAIS EXTRANJ #RosarioSangra',b'713944004119932929',b'713944004119932929',b'Liliana Virginia8',b'1472179598000.0',b'0',b'0'
b'769003061922627584',b'#RosarioSangra https://twitter.com/vidalSantaFe/status/768969423113846789\xc2\xa0\xe2\x80\xa6',b'203222182',b'203222182',b'MAC',b'1472179592000.0',b'0',b'1'
b'769003026782818305',"b'Hace 10 a\xc3\xb1os, pod\xc3\xadas salir un finde y tomarte un colectivo de madrugada. Hoy te tomas uno a las 23hs y sos un kamikaze #RosarioSangra'",b'946311283',b'946311283',b'Laura',b'1472179583000.0',b'6',b'7'
b'769002961968168961',b'Esto qu\xc3\xa9 pas\xc3\xb3 hoy en #RosarioSangra se ped\xc3\xada hace 3 a\xc3\xb1os hoy es masiva por qu\xc3\xa9 matan a la clase media alta y agudiza pic.twitter.com/q9kSTylG4e',b'109946654',b'109946654',b'SONIA GABRIELA',b'1472179568000.0',b'0',b'1'
b'769002935342731264',"b'#rosariosangra @mauriciomacri Sr. Presidente, el pueblo de Santa F\xc3\xa9 necesita ayuda, nuestro gobierno provincial no nos da solucion...'",b'4196683359',b'4196683359',b'HenryDoe',b'1472179561000.0',b'0',b'0'
b'769002837883977729',b'#RosarioSangra porque el narcotr\xc3\xa1fico se instal\xc3\xb3 all\xc3\xad durante la d\xc3\xa9cada nefasta',b'71573809',b'71573809',b'F3R',b'1472179538000.0',b'20',b'28'
b'769002836101328896',b'BASTAAAAA CADENA PERPETUA A DELINCUENTES Y NARCOS  @marquitospena @german_garavano @mauriciomacri #RosarioSangra',b'178959219',b'178959219',b'jorge',b'1472179538000.0',b'3',b'3'
b'769002808762830852',"b'El mensaje es claro, Hagan algo!! Basta! #RosarioSangra'",b'255202896',b'255202896',b'A\xe0\xb8\x97\xd1\x96',b'1472179531000.0',b'1',b'3'
b'769002753871994880',b'#AnimalesSueltos la grieta en #RosarioSangra  es el socialismo=populismo que con la droga se llena los bolsos y son el peor c\xc3\xa1ncer.',b'209345915',b'209345915',b'gerda',b'1472179518000.0',b'10',b'13'
b'769002663639977984',"b'#RosarioSangra , el desesperado reclamo de una marcha multitudinaria http://clar.in/2bmeY20\xc2\xa0pic.twitter.com/s2fw77ScQZ'",b'197153864',b'197153864',b'FB',b'1472179497000.0',b'1',b'2'
b'769002608287703040',b'#RosarioSangra pic.twitter.com/4SHRRUh1Nc',b'3882076497',b'3882076497',b'Stella Gil',b'1472179483000.0',b'5',b'3'
b'769002591493718016',b'#RosarioSangra @MonicaFein @MuniRosariohttps://twitter.com/SantiagoLLamas/status/768999512404848640\xc2\xa0\xe2\x80\xa6',b'2411324736',b'2411324736',b'RODRIGUEZKA  \xe2\x9c\x8c\xf0\x9f\x90\xa7\xe2\x99\xa5\xe2\x9d\x97',b'1472179479000.0',b'1',b'1'
b'769002433666252802',b'#RosarioSangra',b'310252603',b'310252603',b'ChupameLaPijaPUTO',b'1472179442000.0',b'0',b'0'
b'769002400246030336',b'#RosarioSangra hay que trabajar en el camino de mejorar y cuantificar mecanismos seg.Es una tarea realmente muy dificil pero no imposible.',b'764374218188390400',b'764374218188390400',b'Facundo Perez',b'1472179434000.0',b'1',b'1'
b'769002332067692546',"b'#RosarioSangra cansados de escuchar que los jueces liberen asesinos porque ""ten\xc3\xadan una conducta intachable"" '",b'946311283',b'946311283',b'Laura',b'1472179417000.0',b'1',b'3'
b'769002248093466624',b'Todo el Pa\xc3\xads necesit Seguridad y q Justicia Act\xc3\xbae\nTendr\xc3\xadamos q Tomar ejemplo d Rosarinos!!\n#RosarioSangra\n#ArgentinaSangra',b'3746873116',b'3746873116',b'Sil Aragon',b'1472179397000.0',b'0',b'4'
b'769002114777489409',b'#RosarioSangra Miles de rosarinos marchan hasta la sede local Gobernaci\xc3\xb3n pidiendo seguridad y justicia\n#Inseguridadpic.twitter.com/dCpdx6ZZKl',b'181996092',b'181996092',b'Rene Mario Goane (h)',b'1472179366000.0',b'4',b'4'
b'769002114597216256',b'#RosarioSangra\nhttp://www.lacapital.com.ar/estoy-acostumbrado-manejar-aviones-la-tormenta-aseguro-lifschitz-n492611.html\xc2\xa0\xe2\x80\xa6',b'3027746757',b'3027746757',b'Nelson Bohr',b'1472179366000.0',b'0',b'0'
b'769002089116737536',b'#rosariosangra somos la voz de los que no estan!!!!',b'2442090684',b'2442090684',b'Fuu\xf0\x9f\x92\x9e',b'1472179360000.0',b'1',b'3'
b'769002082301014016',b'#RosarioSangra pic.twitter.com/4ZHcufLajA',b'93669241',b'93669241',b'Mati milanesa !!',b'1472179358000.0',b'4',b'4'
b'769002080254226433',b'#RosarioSangra Que paso ? Comieron un gato envenenado?',b'2180705976',b'2180705976',b'Nico\xf0\x9f\x90\xbb',b'1472179357000.0',b'0',b'0'
b'769001923966042113',b'#RosarioSangra https://twitter.com/Marta16061961/status/769000845044310016\xc2\xa0\xe2\x80\xa6',b'432949961',b'432949961',b'Alma',b'1472179320000.0',b'0',b'0'
b'769001723163660288',b'Retweeted Matias Bagnato (@MatiBagnato):\n\n#RosarioSangra El dolor moviliz\xc3\xb3 esta noche a una multitud pidiendo... http://fb.me/544IbT5k0\xc2\xa0',b'173342966',b'173342966',b'Blanca Di Gennaro',b'1472179272000.0',b'0',b'3'
b'769001606369144832',b'Gracias @AnimalesSueltos @fantinofantino por hacerse eco de lo que ocurre en Rosario #RosarioSangra #RosarioMarcha',b'936777570',b'936777570',b'Paula',b'1472179244000.0',b'6',b'11'
b'769001535116349441',b'#RosarioSangra',b'3378044325',b'3378044325',b'Adriana Malatini',b'1472179227000.0',b'1',b'0'
b'769001513096208385',"b'""La cuna de la bandera se convirti\xc3\xb3 en la cuna del narcotrafico"". Qu\xc3\xa9 frase la de @edufeiok!  #AnimalesSueltos #RosarioSangra'",b'184944374',b'184944374',b'Silvia SDG',b'1472179222000.0',b'17',b'21'
b'769001441201623041',b'#RosarioSangra',b'1532347471',b'1532347471',b'luciana\xe2\x98\x86\xe2\x99\xa1\xe2\x99\xa1',b'1472179205000.0',b'0',b'1'
b'769001355776229377',"b'#RosarioSangra, el desesperado reclamo de una Marcha Multitudinaria\nHubo 24 cr\xc3\xadmenes en un mes. pic.twitter.com/yC1FjpUqF0'",b'2707779588',b'2707779588',b'_MaRtA_61',b'1472179185000.0',b'19',b'17'
b'769001336931311616',b'Masiva marcha ontra la inseguridad en #RosarioSangra @mauriciomacri #CuidemosALaGente #BastadeInseguridadhttps://twitter.com/diegofanara/status/768958170135990275\xc2\xa0\xe2\x80\xa6',b'704829033914060801',b'704829033914060801',b'Chiche Prado',b'1472179180000.0',b'0',b'0'
b'769001317620736001',b'@animalesoficial @fantinofantino \xc3\xbanico medio Nacional tratando la marcha en #RosarioSangra !!! Que se vea la verg\xc3\xbcenza socialista!',b'706982324953608192',b'706982324953608192',b'AnaVolemia',b'1472179176000.0',b'5',b'2'
